surface,x1_mu_MnOH2_eV,y1_mu_H2O_eV,x2_mu_MnOH2_eV,y2_mu_H2O_eV,region_a,region_b
011,-2.475,-1.525,-2.425,-1.525,R061,R029
011,-2.425,-1.525,-2.375,-1.525,R061,R060
011,-2.375,-1.525,-2.325,-1.525,R061,R060
011,-2.325,-1.525,-2.275,-1.525,R061,R060
011,-2.275,-1.525,-2.225,-1.525,R061,R060
011,-0.625,-1.525,-0.575,-1.525,R012,R013
011,-3.775,-1.475,-3.725,-1.475,R067,R069
011,-3.625,-1.475,-3.575,-1.475,R022,R067
011,-3.575,-1.475,-3.525,-1.475,R022,R066
011,-2.825,-1.475,-2.775,-1.475,R023,R022
011,-2.775,-1.475,-2.725,-1.475,R025,R023
011,-2.625,-1.475,-2.575,-1.475,R029,R025
011,-2.425,-1.475,-2.375,-1.475,R060,R029
011,-1.175,-1.475,-1.125,-1.475,R058,R013
011,-1.125,-1.475,-1.075,-1.475,R058,R013
011,-1.075,-1.475,-1.025,-1.475,R058,R013
011,-1.025,-1.475,-0.975,-1.475,R058,R013
011,-0.975,-1.475,-0.925,-1.475,R058,R013
011,-0.925,-1.475,-0.875,-1.475,R058,R013
011,-0.875,-1.475,-0.825,-1.475,R058,R013
011,-0.825,-1.475,-0.775,-1.475,R058,R013
011,-0.775,-1.475,-0.725,-1.475,R058,R013
011,-0.725,-1.475,-0.675,-1.475,R058,R013
011,-0.575,-1.475,-0.525,-1.475,R012,R013
011,-3.725,-1.425,-3.675,-1.425,R067,R069
011,-3.675,-1.425,-3.625,-1.425,R067,R069
011,-3.575,-1.425,-3.525,-1.425,R066,R067
011,-3.525,-1.425,-3.475,-1.425,R022,R066
011,-2.775,-1.425,-2.725,-1.425,R023,R022
011,-2.725,-1.425,-2.675,-1.425,R025,R023
011,-2.675,-1.425,-2.625,-1.425,R025,R023
011,-2.575,-1.425,-2.525,-1.425,R029,R025
011,-2.375,-1.425,-2.325,-1.425,R060,R029
011,-1.825,-1.425,-1.775,-1.425,R058,R064
011,-1.775,-1.425,-1.725,-1.425,R058,R063
011,-1.725,-1.425,-1.675,-1.425,R058,R063
011,-1.675,-1.425,-1.625,-1.425,R058,R063
011,-1.175,-1.425,-1.125,-1.425,R013,R058
011,-0.525,-1.425,-0.475,-1.425,R012,R013
011,-3.625,-1.375,-3.575,-1.375,R067,R069
011,-3.525,-1.375,-3.475,-1.375,R066,R067
011,-3.475,-1.375,-3.425,-1.375,R022,R066
011,-3.425,-1.375,-3.375,-1.375,R022,R066
011,-2.725,-1.375,-2.675,-1.375,R023,R022
011,-2.625,-1.375,-2.575,-1.375,R025,R023
011,-2.525,-1.375,-2.475,-1.375,R029,R025
011,-2.325,-1.375,-2.275,-1.375,R060,R029
011,-1.925,-1.375,-1.875,-1.375,R058,R060
011,-1.825,-1.375,-1.775,-1.375,R064,R058
011,-1.775,-1.375,-1.725,-1.375,R063,R064
011,-1.625,-1.375,-1.575,-1.375,R058,R063
011,-0.475,-1.375,-0.425,-1.375,R012,R013
011,-4.025,-1.325,-3.975,-1.325,R069,R068
011,-3.975,-1.325,-3.925,-1.325,R069,R068
011,-3.925,-1.325,-3.875,-1.325,R069,R068
011,-3.875,-1.325,-3.825,-1.325,R069,R068
011,-3.825,-1.325,-3.775,-1.325,R069,R068
011,-3.775,-1.325,-3.725,-1.325,R069,R068
011,-3.725,-1.325,-3.675,-1.325,R069,R068
011,-3.675,-1.325,-3.625,-1.325,R069,R068
011,-3.625,-1.325,-3.575,-1.325,R069,R068
011,-3.575,-1.325,-3.525,-1.325,R067,R068
011,-3.525,-1.325,-3.475,-1.325,R067,R068
011,-3.475,-1.325,-3.425,-1.325,R066,R067
011,-3.375,-1.325,-3.325,-1.325,R022,R066
011,-3.325,-1.325,-3.275,-1.325,R022,R021
011,-2.675,-1.325,-2.625,-1.325,R023,R022
011,-2.575,-1.325,-2.525,-1.325,R025,R023
011,-2.475,-1.325,-2.425,-1.325,R029,R025
011,-2.425,-1.325,-2.375,-1.325,R029,R025
011,-2.275,-1.325,-2.225,-1.325,R060,R029
011,-1.575,-1.325,-1.525,-1.325,R058,R063
011,-1.125,-1.325,-1.075,-1.325,R013,R058
011,-0.425,-1.325,-0.375,-1.325,R012,R013
011,-3.475,-1.275,-3.425,-1.275,R067,R068
011,-3.425,-1.275,-3.375,-1.275,R066,R067
011,-3.325,-1.275,-3.275,-1.275,R021,R066
011,-3.275,-1.275,-3.225,-1.275,R022,R066
011,-3.225,-1.275,-3.175,-1.275,R022,R018
011,-3.175,-1.275,-3.125,-1.275,R022,R018
011,-3.125,-1.275,-3.075,-1.275,R022,R018
011,-3.075,-1.275,-3.025,-1.275,R022,R018
011,-3.025,-1.275,-2.975,-1.275,R022,R018
011,-2.975,-1.275,-2.925,-1.275,R022,R018
011,-2.925,-1.275,-2.875,-1.275,R022,R018
011,-2.875,-1.275,-2.825,-1.275,R022,R018
011,-2.825,-1.275,-2.775,-1.275,R022,R018
011,-2.775,-1.275,-2.725,-1.275,R022,R018
011,-2.725,-1.275,-2.675,-1.275,R022,R018
011,-2.675,-1.275,-2.625,-1.275,R022,R018
011,-2.625,-1.275,-2.575,-1.275,R023,R020
011,-2.525,-1.275,-2.475,-1.275,R025,R023
011,-2.375,-1.275,-2.325,-1.275,R029,R025
011,-2.225,-1.275,-2.175,-1.275,R060,R029
011,-1.875,-1.275,-1.825,-1.275,R058,R060
011,-1.775,-1.275,-1.725,-1.275,R064,R058
011,-1.725,-1.275,-1.675,-1.275,R063,R064
011,-1.525,-1.275,-1.475,-1.275,R058,R063
011,-0.375,-1.275,-0.325,-1.275,R012,R013
011,-3.425,-1.225,-3.375,-1.225,R067,R068
011,-3.375,-1.225,-3.325,-1.225,R066,R068
011,-3.225,-1.225,-3.175,-1.225,R018,R066
011,-2.625,-1.225,-2.575,-1.225,R020,R018
011,-2.575,-1.225,-2.525,-1.225,R023,R018
011,-2.475,-1.225,-2.425,-1.225,R025,R023
011,-2.425,-1.225,-2.375,-1.225,R025,R023
011,-2.325,-1.225,-2.275,-1.225,R029,R025
011,-2.175,-1.225,-2.125,-1.225,R060,R029
011,-1.825,-1.225,-1.775,-1.225,R058,R060
011,-1.475,-1.225,-1.425,-1.225,R058,R063
011,-1.075,-1.225,-1.025,-1.225,R013,R058
011,-0.325,-1.225,-0.275,-1.225,R010,R011
011,-3.325,-1.175,-3.275,-1.175,R066,R068
011,-3.175,-1.175,-3.125,-1.175,R018,R066
011,-3.125,-1.175,-3.075,-1.175,R018,R066
011,-2.525,-1.175,-2.475,-1.175,R023,R018
011,-2.475,-1.175,-2.425,-1.175,R023,R019
011,-2.375,-1.175,-2.325,-1.175,R025,R023
011,-2.275,-1.175,-2.225,-1.175,R029,R025
011,-2.125,-1.175,-2.075,-1.175,R060,R029
011,-1.775,-1.175,-1.725,-1.175,R058,R060
011,-1.725,-1.175,-1.675,-1.175,R064,R058
011,-1.675,-1.175,-1.625,-1.175,R063,R064
011,-1.425,-1.175,-1.375,-1.175,R058,R063
011,-0.275,-1.175,-0.225,-1.175,R010,R011
011,-3.275,-1.125,-3.225,-1.125,R066,R068
011,-3.225,-1.125,-3.175,-1.125,R066,R068
011,-3.075,-1.125,-3.025,-1.125,R018,R066
011,-2.475,-1.125,-2.425,-1.125,R019,R018
011,-2.425,-1.125,-2.375,-1.125,R023,R019
011,-2.375,-1.125,-2.325,-1.125,R023,R019
011,-2.325,-1.125,-2.275,-1.125,R025,R023
011,-2.225,-1.125,-2.175,-1.125,R029,R025
011,-2.175,-1.125,-2.125,-1.125,R029,R025
011,-1.375,-1.125,-1.325,-1.125,R058,R063
011,-1.025,-1.125,-0.975,-1.125,R013,R058
011,-0.225,-1.125,-0.175,-1.125,R010,R011
011,-3.175,-1.075,-3.125,-1.075,R066,R068
011,-3.025,-1.075,-2.975,-1.075,R018,R066
011,-2.975,-1.075,-2.925,-1.075,R018,R066
011,-2.425,-1.075,-2.375,-1.075,R019,R018
011,-2.325,-1.075,-2.275,-1.075,R023,R019
011,-2.275,-1.075,-2.225,-1.075,R025,R019
011,-2.125,-1.075,-2.075,-1.075,R029,R025
011,-1.725,-1.075,-1.675,-1.075,R058,R060
011,-1.675,-1.075,-1.625,-1.075,R064,R058
011,-1.625,-1.075,-1.575,-1.075,R063,R064
011,-1.325,-1.075,-1.275,-1.075,R058,R063
011,-0.175,-1.075,-0.125,-1.075,R010,R011
011,-3.125,-1.025,-3.075,-1.025,R066,R068
011,-3.075,-1.025,-3.025,-1.025,R066,R068
011,-2.925,-1.025,-2.875,-1.025,R018,R065
011,-2.875,-1.025,-2.825,-1.025,R018,R015
011,-2.825,-1.025,-2.775,-1.025,R018,R015
011,-2.775,-1.025,-2.725,-1.025,R018,R015
011,-2.725,-1.025,-2.675,-1.025,R018,R015
011,-2.675,-1.025,-2.625,-1.025,R018,R015
011,-2.625,-1.025,-2.575,-1.025,R018,R015
011,-2.575,-1.025,-2.525,-1.025,R018,R015
011,-2.525,-1.025,-2.475,-1.025,R018,R015
011,-2.475,-1.025,-2.425,-1.025,R018,R015
011,-2.425,-1.025,-2.375,-1.025,R018,R015
011,-2.375,-1.025,-2.325,-1.025,R019,R015
011,-2.325,-1.025,-2.275,-1.025,R019,R017
011,-2.275,-1.025,-2.225,-1.025,R019,R017
011,-2.225,-1.025,-2.175,-1.025,R025,R017
011,-2.175,-1.025,-2.125,-1.025,R025,R017
011,-1.625,-1.025,-1.575,-1.025,R064,R045
011,-1.275,-1.025,-1.225,-1.025,R058,R063
011,-0.975,-1.025,-0.925,-1.025,R013,R058
011,-0.125,-1.025,-0.075,-1.025,R010,R011
011,-3.025,-0.975,-2.975,-0.975,R066,R068
011,-2.925,-0.975,-2.875,-0.975,R065,R066
011,-2.875,-0.975,-2.825,-0.975,R015,R065
011,-2.825,-0.975,-2.775,-0.975,R015,R065
011,-2.325,-0.975,-2.275,-0.975,R017,R015
011,-2.125,-0.975,-2.075,-0.975,R025,R017
011,-1.625,-0.975,-1.575,-0.975,R045,R058
011,-1.575,-0.975,-1.525,-0.975,R063,R045
011,-1.225,-0.975,-1.175,-0.975,R058,R063
011,-0.075,-0.975,-0.025,-0.975,R010,R011
011,-2.975,-0.925,-2.925,-0.925,R066,R068
011,-2.925,-0.925,-2.875,-0.925,R066,R068
011,-2.775,-0.925,-2.725,-0.925,R015,R065
011,-2.275,-0.925,-2.225,-0.925,R017,R015
011,-1.575,-0.925,-1.525,-0.925,R045,R058
011,-1.525,-0.925,-1.475,-0.925,R063,R044
011,-1.475,-0.925,-1.425,-0.925,R063,R044
011,-1.175,-0.925,-1.125,-0.925,R058,R063
011,-0.925,-0.925,-0.875,-0.925,R013,R058
011,-0.025,-0.925,0.025,-0.925,R010,R011
011,-2.875,-0.875,-2.825,-0.875,R065,R068
011,-2.725,-0.875,-2.675,-0.875,R015,R065
011,-2.675,-0.875,-2.625,-0.875,R015,R065
011,-2.225,-0.875,-2.175,-0.875,R017,R015
011,-2.075,-0.875,-2.025,-0.875,R060,R055
011,-1.525,-0.875,-1.475,-0.875,R044,R058
011,-1.425,-0.875,-1.375,-0.875,R063,R044
011,-1.125,-0.875,-1.075,-0.875,R058,R063
011,-2.825,-0.825,-2.775,-0.825,R065,R068
011,-2.775,-0.825,-2.725,-0.825,R065,R068
011,-2.625,-0.825,-2.575,-0.825,R015,R065
011,-2.175,-0.825,-2.125,-0.825,R017,R015
011,-2.025,-0.825,-1.975,-0.825,R060,R055
011,-1.475,-0.825,-1.425,-0.825,R044,R043
011,-1.375,-0.825,-1.325,-0.825,R063,R044
011,-1.075,-0.825,-1.025,-0.825,R058,R063
011,-0.875,-0.825,-0.825,-0.825,R013,R058
011,-2.725,-0.775,-2.675,-0.775,R065,R068
011,-2.575,-0.775,-2.525,-0.775,R015,R065
011,-2.525,-0.775,-2.475,-0.775,R015,R065
011,-2.125,-0.775,-2.075,-0.775,R017,R015
011,-2.075,-0.775,-2.025,-0.775,R055,R016
011,-2.025,-0.775,-1.975,-0.775,R055,R039
011,-1.975,-0.775,-1.925,-0.775,R060,R055
011,-1.925,-0.775,-1.875,-0.775,R060,R055
011,-1.475,-0.775,-1.425,-0.775,R043,R058
011,-1.425,-0.775,-1.375,-0.775,R044,R043
011,-1.375,-0.775,-1.325,-0.775,R044,R043
011,-1.325,-0.775,-1.275,-0.775,R063,R044
011,-1.025,-0.775,-0.975,-0.775,R058,R063
011,-4.025,-0.725,-3.975,-0.725,R068,R050
011,-3.975,-0.725,-3.925,-0.725,R068,R050
011,-3.925,-0.725,-3.875,-0.725,R068,R050
011,-3.875,-0.725,-3.825,-0.725,R068,R050
011,-3.825,-0.725,-3.775,-0.725,R068,R050
011,-3.775,-0.725,-3.725,-0.725,R068,R050
011,-3.725,-0.725,-3.675,-0.725,R068,R050
011,-3.675,-0.725,-3.625,-0.725,R068,R050
011,-3.625,-0.725,-3.575,-0.725,R068,R050
011,-3.575,-0.725,-3.525,-0.725,R068,R050
011,-3.525,-0.725,-3.475,-0.725,R068,R050
011,-3.475,-0.725,-3.425,-0.725,R068,R050
011,-3.425,-0.725,-3.375,-0.725,R068,R050
011,-3.375,-0.725,-3.325,-0.725,R068,R050
011,-3.325,-0.725,-3.275,-0.725,R068,R050
011,-3.275,-0.725,-3.225,-0.725,R068,R050
011,-3.225,-0.725,-3.175,-0.725,R068,R050
011,-3.175,-0.725,-3.125,-0.725,R068,R050
011,-3.125,-0.725,-3.075,-0.725,R068,R050
011,-3.075,-0.725,-3.025,-0.725,R068,R050
011,-3.025,-0.725,-2.975,-0.725,R068,R050
011,-2.975,-0.725,-2.925,-0.725,R068,R050
011,-2.925,-0.725,-2.875,-0.725,R068,R050
011,-2.875,-0.725,-2.825,-0.725,R068,R050
011,-2.825,-0.725,-2.775,-0.725,R068,R050
011,-2.775,-0.725,-2.725,-0.725,R068,R050
011,-2.725,-0.725,-2.675,-0.725,R068,R050
011,-2.675,-0.725,-2.625,-0.725,R065,R068
011,-2.625,-0.725,-2.575,-0.725,R065,R068
011,-2.475,-0.725,-2.425,-0.725,R015,R065
011,-2.025,-0.725,-1.975,-0.725,R039,R016
011,-1.975,-0.725,-1.925,-0.725,R055,R039
011,-1.875,-0.725,-1.825,-0.725,R060,R055
011,-1.325,-0.725,-1.275,-0.725,R044,R043
011,-1.275,-0.725,-1.225,-0.725,R063,R044
011,-1.225,-0.725,-1.175,-0.725,R063,R044
011,-0.975,-0.725,-0.925,-0.725,R058,R063
011,-0.825,-0.725,-0.775,-0.725,R013,R058
011,-0.775,-0.725,-0.725,-0.725,R013,R006
011,-0.725,-0.725,-0.675,-0.725,R013,R006
011,-0.675,-0.725,-0.625,-0.725,R013,R006
011,-0.625,-0.725,-0.575,-0.725,R013,R006
011,-0.575,-0.725,-0.525,-0.725,R013,R006
011,-0.525,-0.725,-0.475,-0.725,R013,R006
011,-0.475,-0.725,-0.425,-0.725,R013,R006
011,-0.425,-0.725,-0.375,-0.725,R013,R007
011,-0.375,-0.725,-0.325,-0.725,R013,R007
011,-0.325,-0.725,-0.275,-0.725,R011,R007
011,-0.275,-0.725,-0.225,-0.725,R011,R007
011,-0.225,-0.725,-0.175,-0.725,R011,R007
011,-0.175,-0.725,-0.125,-0.725,R011,R007
011,-0.125,-0.725,-0.075,-0.725,R011,R007
011,-0.075,-0.725,-0.025,-0.725,R011,R007
011,-0.025,-0.725,0.025,-0.725,R011,R007
011,-2.675,-0.675,-2.625,-0.675,R068,R050
011,-2.625,-0.675,-2.575,-0.675,R068,R050
011,-2.575,-0.675,-2.525,-0.675,R065,R068
011,-2.425,-0.675,-2.375,-0.675,R015,R065
011,-2.375,-0.675,-2.325,-0.675,R015,R065
011,-1.975,-0.675,-1.925,-0.675,R039,R016
011,-1.925,-0.675,-1.875,-0.675,R055,R039
011,-1.875,-0.675,-1.825,-0.675,R055,R039
011,-1.825,-0.675,-1.775,-0.675,R060,R055
011,-1.775,-0.675,-1.725,-0.675,R060,R055
011,-1.425,-0.675,-1.375,-0.675,R043,R058
011,-1.275,-0.675,-1.225,-0.675,R044,R043
011,-1.175,-0.675,-1.125,-0.675,R063,R044
011,-1.125,-0.675,-1.075,-0.675,R063,R044
011,-1.075,-0.675,-1.025,-0.675,R063,R044
011,-1.025,-0.675,-0.975,-0.675,R063,R044
011,-0.975,-0.675,-0.925,-0.675,R063,R044
011,-0.925,-0.675,-0.875,-0.675,R058,R037
011,-0.875,-0.675,-0.825,-0.675,R058,R035
011,-0.825,-0.675,-0.775,-0.675,R058,R038
011,-0.775,-0.675,-0.725,-0.675,R006,R038
011,-0.725,-0.675,-0.675,-0.675,R006,R038
011,-0.675,-0.675,-0.625,-0.675,R006,R038
011,-0.625,-0.675,-0.575,-0.675,R006,R038
011,-0.575,-0.675,-0.525,-0.675,R006,R038
011,-0.525,-0.675,-0.475,-0.675,R006,R038
011,-0.475,-0.675,-0.425,-0.675,R006,R038
011,-0.425,-0.675,-0.375,-0.675,R007,R038
011,-0.025,-0.675,0.025,-0.675,R007,R008
011,-2.575,-0.625,-2.525,-0.625,R068,R050
011,-2.525,-0.625,-2.475,-0.625,R065,R050
011,-2.475,-0.625,-2.425,-0.625,R065,R050
011,-2.425,-0.625,-2.375,-0.625,R065,R046
011,-2.375,-0.625,-2.325,-0.625,R065,R046
011,-2.325,-0.625,-2.275,-0.625,R015,R046
011,-2.275,-0.625,-2.225,-0.625,R015,R046
011,-1.925,-0.625,-1.875,-0.625,R039,R016
011,-1.825,-0.625,-1.775,-0.625,R055,R039
011,-1.775,-0.625,-1.725,-0.625,R055,R039
011,-1.725,-0.625,-1.675,-0.625,R060,R039
011,-1.675,-0.625,-1.625,-0.625,R058,R042
011,-1.625,-0.625,-1.575,-0.625,R058,R041
011,-1.575,-0.625,-1.525,-0.625,R058,R041
011,-1.525,-0.625,-1.475,-0.625,R058,R041
011,-1.475,-0.625,-1.425,-0.625,R058,R035
011,-1.425,-0.625,-1.375,-0.625,R058,R035
011,-1.375,-0.625,-1.325,-0.625,R043,R035
011,-1.225,-0.625,-1.175,-0.625,R044,R043
011,-0.875,-0.625,-0.825,-0.625,R035,R037
011,-0.075,-0.625,-0.025,-0.625,R007,R008
011,-0.025,-0.625,0.025,-0.625,R008,R009
011,-2.425,-0.575,-2.375,-0.575,R046,R050
011,-2.375,-0.575,-2.325,-0.575,R046,R050
011,-2.325,-0.575,-2.275,-0.575,R046,R050
011,-2.225,-0.575,-2.175,-0.575,R015,R046
011,-2.175,-0.575,-2.125,-0.575,R015,R046
011,-1.875,-0.575,-1.825,-0.575,R039,R016
011,-1.675,-0.575,-1.625,-0.575,R042,R039
011,-1.625,-0.575,-1.575,-0.575,R041,R039
011,-1.475,-0.575,-1.425,-0.575,R035,R041
011,-1.325,-0.575,-1.275,-0.575,R043,R035
011,-1.275,-0.575,-1.225,-0.575,R043,R035
011,-1.175,-0.575,-1.125,-0.575,R044,R043
011,-1.125,-0.575,-1.075,-0.575,R044,R043
011,-0.825,-0.575,-0.775,-0.575,R038,R037
011,-0.375,-0.575,-0.325,-0.575,R007,R038
011,-2.275,-0.525,-2.225,-0.525,R046,R050
011,-2.225,-0.525,-2.175,-0.525,R046,R050
011,-2.125,-0.525,-2.075,-0.525,R015,R046
011,-2.075,-0.525,-2.025,-0.525,R016,R046
011,-2.025,-0.525,-1.975,-0.525,R016,R046
011,-1.825,-0.525,-1.775,-0.525,R039,R016
011,-1.575,-0.525,-1.525,-0.525,R041,R039
011,-1.425,-0.525,-1.375,-0.525,R035,R041
011,-1.225,-0.525,-1.175,-0.525,R043,R035
011,-1.075,-0.525,-1.025,-0.525,R044,R043
011,-1.025,-0.525,-0.975,-0.525,R044,R043
011,-0.975,-0.525,-0.925,-0.525,R044,R043
011,-0.775,-0.525,-0.725,-0.525,R038,R037
011,-2.175,-0.475,-2.125,-0.475,R046,R050
011,-2.125,-0.475,-2.075,-0.475,R046,R050
011,-2.075,-0.475,-2.025,-0.475,R046,R050
011,-1.975,-0.475,-1.925,-0.475,R016,R046
011,-1.925,-0.475,-1.875,-0.475,R016,R046
011,-1.875,-0.475,-1.825,-0.475,R016,R014
011,-1.825,-0.475,-1.775,-0.475,R016,R014
011,-1.775,-0.475,-1.725,-0.475,R039,R014
011,-1.525,-0.475,-1.475,-0.475,R041,R039
011,-1.475,-0.475,-1.425,-0.475,R041,R039
011,-1.375,-0.475,-1.325,-0.475,R035,R041
011,-1.175,-0.475,-1.125,-0.475,R043,R035
011,-1.075,-0.475,-1.025,-0.475,R043,R037
011,-0.725,-0.475,-0.675,-0.475,R038,R037
011,-2.025,-0.425,-1.975,-0.425,R046,R050
011,-1.975,-0.425,-1.925,-0.425,R046,R050
011,-1.875,-0.425,-1.825,-0.425,R014,R046
011,-1.825,-0.425,-1.775,-0.425,R014,R046
011,-1.775,-0.425,-1.725,-0.425,R014,R046
011,-1.725,-0.425,-1.675,-0.425,R039,R014
011,-1.425,-0.425,-1.375,-0.425,R041,R039
011,-1.325,-0.425,-1.275,-0.425,R035,R041
011,-1.125,-0.425,-1.075,-0.425,R043,R035
011,-1.075,-0.425,-1.025,-0.425,R037,R043
011,-1.025,-0.425,-0.975,-0.425,R043,R037
011,-0.675,-0.425,-0.625,-0.425,R038,R002
011,-0.625,-0.425,-0.575,-0.425,R038,R002
011,-0.575,-0.425,-0.525,-0.425,R038,R002
011,-0.525,-0.425,-0.475,-0.425,R038,R002
011,-0.475,-0.425,-0.425,-0.425,R038,R002
011,-0.425,-0.425,-0.375,-0.425,R038,R002
011,-0.375,-0.425,-0.325,-0.425,R038,R002
011,-0.325,-0.425,-0.275,-0.425,R007,R002
011,-0.275,-0.425,-0.225,-0.425,R007,R002
011,-0.225,-0.425,-0.175,-0.425,R007,R002
011,-0.175,-0.425,-0.125,-0.425,R007,R002
011,-0.125,-0.425,-0.075,-0.425,R007,R001
011,-0.075,-0.425,-0.025,-0.425,R008,R001
011,-0.025,-0.425,0.025,-0.425,R009,R001
011,-1.925,-0.375,-1.875,-0.375,R046,R050
011,-1.875,-0.375,-1.825,-0.375,R046,R050
011,-1.825,-0.375,-1.775,-0.375,R046,R050
011,-1.725,-0.375,-1.675,-0.375,R014,R046
011,-1.675,-0.375,-1.625,-0.375,R039,R046
011,-1.375,-0.375,-1.325,-0.375,R041,R039
011,-1.325,-0.375,-1.275,-0.375,R041,R039
011,-1.275,-0.375,-1.225,-0.375,R035,R041
011,-1.075,-0.375,-1.025,-0.375,R043,R035
011,-0.975,-0.375,-0.925,-0.375,R043,R037
011,-0.925,-0.375,-0.875,-0.375,R037,R043
011,-1.775,-0.325,-1.725,-0.325,R046,R050
011,-1.725,-0.325,-1.675,-0.325,R046,R050
011,-1.625,-0.325,-1.575,-0.325,R039,R046
011,-1.575,-0.325,-1.525,-0.325,R039,R046
011,-1.525,-0.325,-1.475,-0.325,R039,R046
011,-1.275,-0.325,-1.225,-0.325,R041,R039
011,-1.225,-0.325,-1.175,-0.325,R035,R041
011,-0.925,-0.325,-0.875,-0.325,R043,R037
011,-0.875,-0.325,-0.825,-0.325,R037,R043
011,-0.775,-0.325,-0.725,-0.325,R037,R003
011,-0.725,-0.325,-0.675,-0.325,R037,R003
011,-1.675,-0.275,-1.625,-0.275,R046,R050
011,-1.625,-0.275,-1.575,-0.275,R046,R050
011,-1.575,-0.275,-1.525,-0.275,R046,R050
011,-1.475,-0.275,-1.425,-0.275,R039,R046
011,-1.425,-0.275,-1.375,-0.275,R039,R046
011,-1.225,-0.275,-1.175,-0.275,R041,R039
011,-1.175,-0.275,-1.125,-0.275,R035,R039
011,-1.025,-0.275,-0.975,-0.275,R037,R035
011,-0.875,-0.275,-0.825,-0.275,R043,R037
011,-0.825,-0.275,-0.775,-0.275,R037,R043
011,-0.775,-0.275,-0.725,-0.275,R003,R030
011,-0.675,-0.275,-0.625,-0.275,R002,R003
011,-1.525,-0.225,-1.475,-0.225,R046,R050
011,-1.475,-0.225,-1.425,-0.225,R046,R050
011,-1.425,-0.225,-1.375,-0.225,R046,R047
011,-1.375,-0.225,-1.325,-0.225,R039,R047
011,-1.325,-0.225,-1.275,-0.225,R039,R047
011,-1.275,-0.225,-1.225,-0.225,R039,R047
011,-1.225,-0.225,-1.175,-0.225,R039,R040
011,-1.175,-0.225,-1.125,-0.225,R039,R040
011,-1.125,-0.225,-1.075,-0.225,R035,R040
011,-1.075,-0.225,-1.025,-0.225,R035,R036
011,-1.025,-0.225,-0.975,-0.225,R035,R036
011,-0.975,-0.225,-0.925,-0.225,R037,R035
011,-0.825,-0.225,-0.775,-0.225,R043,R037
011,-0.775,-0.225,-0.725,-0.225,R030,R043
011,-0.725,-0.225,-0.675,-0.225,R003,R032
011,-0.675,-0.225,-0.625,-0.225,R003,R005
011,-0.625,-0.225,-0.575,-0.225,R002,R004
011,-1.475,-0.175,-1.425,-0.175,R050,R051
011,-1.425,-0.175,-1.375,-0.175,R047,R051
011,-1.375,-0.175,-1.325,-0.175,R047,R051
011,-1.325,-0.175,-1.275,-0.175,R047,R051
011,-1.225,-0.175,-1.175,-0.175,R040,R047
011,-1.175,-0.175,-1.125,-0.175,R040,R047
011,-1.075,-0.175,-1.025,-0.175,R036,R040
011,-1.025,-0.175,-0.975,-0.175,R036,R034
011,-0.975,-0.175,-0.925,-0.175,R035,R033
011,-0.925,-0.175,-0.875,-0.175,R037,R033
011,-0.875,-0.175,-0.825,-0.175,R037,R033
011,-0.825,-0.175,-0.775,-0.175,R037,R030
011,-0.775,-0.175,-0.725,-0.175,R043,R030
011,-0.675,-0.175,-0.625,-0.175,R005,R032
011,-0.625,-0.175,-0.575,-0.175,R004,R005
011,-0.575,-0.175,-0.525,-0.175,R002,R004
011,-1.275,-0.125,-1.225,-0.125,R047,R051
011,-1.225,-0.125,-1.175,-0.125,R047,R051
011,-1.125,-0.125,-1.075,-0.125,R040,R047
011,-1.075,-0.125,-1.025,-0.125,R040,R047
011,-1.025,-0.125,-0.975,-0.125,R034,R052
011,-0.975,-0.125,-0.925,-0.125,R033,R052
011,-0.825,-0.125,-0.775,-0.125,R030,R033
011,-0.725,-0.125,-0.675,-0.125,R032,R030
011,-0.625,-0.125,-0.575,-0.125,R005,R032
011,-0.525,-0.125,-0.475,-0.125,R002,R004
011,-1.525,-0.075,-1.475,-0.075,R050,R051
011,-1.175,-0.075,-1.125,-0.075,R047,R049
011,-0.925,-0.075,-0.875,-0.075,R033,R052
011,-0.875,-0.075,-0.825,-0.075,R033,R052
011,-0.775,-0.075,-0.725,-0.075,R030,R033
011,-0.675,-0.075,-0.625,-0.075,R032,R031
011,-0.575,-0.075,-0.525,-0.075,R004,R032
011,-0.475,-0.075,-0.425,-0.075,R002,R004
011,-4.025,-0.025,-3.975,-0.025,R050,R048
011,-3.975,-0.025,-3.925,-0.025,R050,R048
011,-3.925,-0.025,-3.875,-0.025,R050,R048
011,-3.875,-0.025,-3.825,-0.025,R050,R048
011,-3.825,-0.025,-3.775,-0.025,R050,R048
011,-3.775,-0.025,-3.725,-0.025,R050,R048
011,-3.725,-0.025,-3.675,-0.025,R050,R048
011,-3.675,-0.025,-3.625,-0.025,R050,R048
011,-3.625,-0.025,-3.575,-0.025,R050,R048
011,-3.575,-0.025,-3.525,-0.025,R050,R048
011,-3.525,-0.025,-3.475,-0.025,R050,R048
011,-3.475,-0.025,-3.425,-0.025,R050,R048
011,-3.425,-0.025,-3.375,-0.025,R050,R048
011,-3.375,-0.025,-3.325,-0.025,R050,R048
011,-3.325,-0.025,-3.275,-0.025,R050,R048
011,-3.275,-0.025,-3.225,-0.025,R050,R048
011,-3.225,-0.025,-3.175,-0.025,R050,R048
011,-3.175,-0.025,-3.125,-0.025,R050,R048
011,-3.125,-0.025,-3.075,-0.025,R050,R048
